imageID,cc1,cc2,cc3,cc4,melanoom_truth
ISIC_0000315,-0.3944468442678051,-0.0876304648614531,-0.06855424512488109,-0.03680057102442222,0.0
ISIC_0000316,-0.29297192307192405,-0.12161232098014779,-0.07146772366402537,-0.06716127555789414,0.0
ISIC_0000317,-0.6987542880220069,-0.08923931263961474,-0.043941202246767105,-0.018273277860918008,0.0
ISIC_0000319,-0.5480629272758955,-0.09386465218545328,-0.0407760664142042,-0.03139903810842051,0.0
ISIC_0000320,-0.4114236990709842,-0.10450292565999092,-0.04952013412834741,-0.031773195112751174,0.0
ISIC_0000321,-0.37931870441461857,-0.17856312442396371,-0.06917632772634666,-0.030000570274789723,0.0
ISIC_0000322,-0.6107092799654013,-0.08645480325323385,-0.055086356716265134,-0.0284633289123431,0.0
ISIC_0000323,-0.758046630816579,-0.06731530784477541,-0.040458485546942216,-0.013230899030766574,0.0
ISIC_0000324,-0.3749911801473937,-0.16001077567801542,-0.05448033080724654,-0.034822697411339004,0.0
ISIC_0000325,-0.4337542179015292,-0.06511658022149652,-0.05461995269823211,-0.030591632423700804,0.0
ISIC_0000326,-0.4450632739270331,-0.13540047344412637,-0.052200217583362823,-0.031856342111325125,0.0
ISIC_0000327,-0.43241726321558044,-0.09060233826734548,-0.0562320023437172,-0.04520557790720081,0.0
ISIC_0000328,-0.2982675896053469,-0.14046333512255554,-0.07091291149572654,-0.043683466649511477,0.0
ISIC_0000329,-0.5417630650142528,-0.09491950496978233,-0.04962771466841864,-0.022128562602844015,0.0
ISIC_0000330,-0.3347812711424904,-0.09259185198794218,-0.06219876422764048,-0.02963938685947881,0.0
ISIC_0000331,-0.47158586255187984,-0.11694123141222901,-0.0384096011097885,-0.02749459279811045,0.0
ISIC_0000332,-0.5985294513789967,-0.0822919926846884,-0.047405530449334876,-0.025309427470479956,0.0
ISIC_0000336,-0.37406194686569055,-0.08559261885019648,-0.059271457641346115,-0.04691692476275375,0.0
ISIC_0000338,-0.3692052482309284,-0.09867238876264761,-0.04844340177348044,-0.039735891025671155,0.0
ISIC_0000340,-0.4251483816639163,-0.11650678285564414,-0.05883248057793605,-0.040255596424007944,0.0
ISIC_0000341,-0.3492054550653704,-0.10757667943390364,-0.05878787820760334,-0.03861513681478854,0.0
ISIC_0000342,-0.4336547586009657,-0.14931516769673447,-0.06414970527621669,-0.03143921138425804,0.0
ISIC_0000343,-0.37085544416625543,-0.10522785657077582,-0.06687176722304747,-0.045140116453215196,0.0
ISIC_0000344,-0.2625241085444131,-0.140881549646645,-0.07711580067505541,-0.056701789069127734,0.0
ISIC_0000345,-0.6737885102687586,-0.060753120237138886,-0.04663430926571091,-0.02713377834245015,0.0
ISIC_0000346,-0.45739529709637733,-0.10630118093656271,-0.05616501451482489,-0.04796609261657292,0.0
ISIC_0000347,-0.7911568589324378,-0.08325782323072291,-0.022441407102022595,-0.015913377628056453,0.0
ISIC_0000348,-0.2828004285145246,-0.14228936238581358,-0.06739303649498762,-0.04426813012516603,0.0
ISIC_0000349,-0.6982119069027052,-0.07370588615564302,-0.050833703616490394,-0.018565507078088878,0.0
ISIC_0000350,-0.43315675181026075,-0.10104346132974662,-0.06909058409127727,-0.035872697900227346,0.0
ISIC_0000351,-0.5563665621148396,-0.09141572158552075,-0.05781309697434783,-0.03074114624368013,0.0
ISIC_0000352,-0.5411239726982959,-0.08499563786399056,-0.053135815537979136,-0.034332398981754775,0.0
ISIC_0000353,-0.40573134736489597,-0.0781441875588968,-0.060318881774361455,-0.0405784755257696,0.0
ISIC_0000354,-0.24349440390034133,-0.1415910686293021,-0.06263658581472165,-0.05000124703876305,0.0
ISIC_0000355,-0.31383021950955103,-0.12344370393212456,-0.0604523225661428,-0.03857333411613001,0.0
ISIC_0000357,-0.5595389480158047,-0.08177270190928695,-0.03439188346354993,-0.03425861459597493,0.0
ISIC_0000358,-0.6596838861389086,-0.11858273659428051,-0.04925685721859674,-0.019517939560038694,0.0
ISIC_0000359,-0.12408719759062753,-0.08676927573169507,-0.07433631207570346,-0.058128352915069015,0.0
ISIC_0000360,-0.6829273336675458,-0.08272293036268558,-0.03639746432927188,-0.016920673178310128,0.0
ISIC_0000361,-0.2190329063880661,-0.11519732559874063,-0.06767914964203053,-0.04542297690502484,0.0
ISIC_0000363,-0.3629658554835025,-0.13324949721727875,-0.07349262874471116,-0.03159401285533214,0.0
ISIC_0000364,-0.21051568785676555,-0.11187244799888557,-0.06265751474590897,-0.049943883626461405,0.0
ISIC_0000365,-0.5698384593834755,-0.10569901825039149,-0.0360648125555284,-0.025030415695868308,0.0
ISIC_0000366,-0.48057313941239066,-0.10267733709159454,-0.049872051766439524,-0.040383735412838934,0.0
ISIC_0000367,-0.3612636956145719,-0.19046303739622494,-0.06601320692604648,-0.03309688701755045,0.0
ISIC_0000368,-0.1813199354805164,-0.08067576342061716,-0.0634638988695056,-0.03930686581824561,0.0
ISIC_0000369,-0.2938582155263019,-0.10661834556526761,-0.0731287415550399,-0.0420210727987588,0.0
ISIC_0000370,-0.40900165919031745,-0.14113153636021375,-0.05086590919184175,-0.038511991526725936,0.0
ISIC_0000371,-0.2522101826775236,-0.09816300872149625,-0.05757453409314328,-0.03087024471697125,0.0
ISIC_0000372,-0.5842354835440411,-0.13597194616671446,-0.04814822276781627,-0.02114081453147064,0.0
ISIC_0000374,-0.51381264189928,-0.12535071604397047,-0.04340683813451374,-0.02698147009821414,0.0
ISIC_0000376,-0.5112743158198279,-0.10535242891123758,-0.07597092774338024,-0.030421399135090205,0.0
ISIC_0000377,-0.4096130337745144,-0.11569272463891522,-0.05420734457006937,-0.030228101830170356,0.0
ISIC_0000378,-0.44521878369617,-0.11070889748462409,-0.057258201524290536,-0.03261650401580796,0.0
ISIC_0000379,-0.33265609563670206,-0.12012813090556318,-0.06296254762556047,-0.040997941655615905,0.0
ISIC_0000380,-0.3149166739711062,-0.08138142577706597,-0.05761505912473075,-0.04679967887482264,0.0
ISIC_0000381,-0.3392998901042854,-0.13827290142161353,-0.059244053889240644,-0.04751139816068645,0.0
ISIC_0000382,-0.5568538502593134,-0.1359191694607556,-0.04940843077876533,-0.022175909191211485,0.0
ISIC_0000383,-0.5690451844857505,-0.09417868952717018,-0.04907880573500242,-0.03196698554356561,0.0
ISIC_0000384,-0.5649418900612353,-0.06652203075894356,-0.04937154828895146,-0.041808787527219116,0.0
ISIC_0000385,-0.46614421970945,-0.12120505675986126,-0.03401874339203301,-0.03351633651330521,0.0
ISIC_0000386,-0.5351277303516522,-0.08177240864461582,-0.04310887287996745,-0.025853771691581345,0.0
ISIC_0000387,-0.48198452597937896,-0.11280847172421593,-0.05800100286783999,-0.03425177036933863,0.0
ISIC_0000388,-0.7372946846643942,-0.0956191011371679,-0.03345882962506072,-0.020146273475293325,0.0
ISIC_0000390,-0.34418007124326544,-0.1493542637379403,-0.05525251036385753,-0.03907047774097208,1.0
ISIC_0000391,-0.4547638342100538,-0.14825639874795715,-0.05123723790189644,-0.030054086443138617,0.0
ISIC_0000392,-0.6300540902972047,-0.1128270071957723,-0.03415922145917205,-0.027319479264553248,0.0
ISIC_0000393,-0.21171117602066059,-0.12456740136482752,-0.056475654591290725,-0.04209717099948329,1.0
ISIC_0000395,-0.32730092634359215,-0.08504019721005363,-0.07492628020803116,-0.05165201458127128,1.0
ISIC_0000396,-0.6096511369153614,-0.08831111593608254,-0.034200504250843644,-0.025397712382452198,0.0
ISIC_0000397,-0.4559804414164567,-0.11844322800229079,-0.05988034238059731,-0.029219234186668358,0.0
ISIC_0000403,-0.5167401474665327,-0.10527356917352562,-0.05219413067368309,-0.03128394038643326,0.0
ISIC_0000407,-0.5310944452744306,-0.08411135841460587,-0.04721244718454193,-0.03518772584308702,0.0
ISIC_0000408,-0.35342190763597947,-0.12730724936595056,-0.04434842945595985,-0.04193234786671757,0.0
ISIC_0000409,-0.6002329075473181,-0.11007524870507229,-0.04433420476822392,-0.026872484384643125,0.0
ISIC_0000410,-0.4366925316663029,-0.11842746112806946,-0.052721303386121854,-0.03909138631926243,1.0
ISIC_0000412,-0.3118635377238102,-0.09680141361589967,-0.07129184023774471,-0.038183590094780034,1.0
ISIC_0000413,-0.4544317015583501,-0.09422661820698691,-0.07773396952002962,-0.04109636390361032,1.0
ISIC_0000415,-0.1913469198765062,-0.1155281309162689,-0.07894730418167267,-0.0545402494975373,1.0
ISIC_0000416,-0.431924575744681,-0.11479535527260876,-0.051595313915221874,-0.02803307741400443,0.0
ISIC_0000418,-0.5025937032057555,-0.09506640605295719,-0.05896889342811765,-0.03848539586193428,0.0
ISIC_0000419,-0.2492772539075514,-0.11297268430115792,-0.08590169652509444,-0.03513827662029828,0.0
ISIC_0000420,-0.5749166319119687,-0.09899433459034843,-0.056069226475157,-0.029687752266147005,1.0
ISIC_0000421,-0.4645441482207827,-0.09504134378412854,-0.044702626916851174,-0.027032111826344324,0.0
ISIC_0000423,-0.40643922047310904,-0.10800093252034881,-0.052622487076694785,-0.028068063619420047,0.0
ISIC_0000425,-0.21150813444241984,-0.14626765693358834,-0.07926947761177844,-0.0520085794944512,0.0
ISIC_0000426,-0.3019938590415126,-0.1205510319027876,-0.08993141673547705,-0.03888919457985204,0.0
ISIC_0000427,-0.29395157115339543,-0.13472384153805028,-0.08411637875672032,-0.04137551853489163,0.0
ISIC_0000431,-0.3911339657875879,-0.08550955150728412,-0.07097406679466292,-0.055469271166953105,0.0
ISIC_0000433,-0.32746874544780125,-0.09746432866367355,-0.08258025704145161,-0.051644096807594436,0.0
ISIC_0000434,-0.4554609655139643,-0.09052210099072627,-0.061188969708909746,-0.042596525940604396,1.0
ISIC_0000436,-0.1769848336012984,-0.10072393933284568,-0.07555586830424454,-0.05252267115773396,0.0
ISIC_0000439,-0.6257320309794767,-0.12621151502665118,-0.051367650340607474,-0.024376034761774898,0.0
ISIC_0000442,-0.4845326520892263,-0.10432818017553686,-0.05667940152038767,-0.03807154400030338,0.0
ISIC_0000443,-0.7117625755188698,-0.05436460659322312,-0.041804902986427805,-0.022150004109388777,0.0
ISIC_0000444,-0.5710884944771513,-0.08250847233135661,-0.042810283382947234,-0.03418885273011063,1.0
ISIC_0000445,-0.6193599304771872,-0.1017921106968051,-0.03374066865717998,-0.02441479548577727,1.0
ISIC_0000447,-0.6436511513997416,-0.10034229961099797,-0.04132435832634049,-0.02468259780405027,0.0
ISIC_0000448,-0.40490736851215214,-0.14649674131904195,-0.055363146113980716,-0.03822393147936726,0.0
ISIC_0000449,-0.5941905355832674,-0.06590347303187785,-0.053497372635636614,-0.03033930576025945,0.0
ISIC_0000451,-0.508580497727831,-0.13972599375011915,-0.05108096188437938,-0.03002123878733981,0.0
ISIC_0000453,-0.36528880896326343,-0.12165300480202024,-0.053927413141856506,-0.0434747504339921,0.0
ISIC_0000455,-0.4856754994137915,-0.1104195471784965,-0.04973460152214798,-0.04822827573159805,0.0
ISIC_0000456,-0.5308394418831913,-0.13787957888832814,-0.043172996212295395,-0.019487345941487932,0.0
ISIC_0000457,-0.37746220075111675,-0.17351745129163726,-0.04629333625357862,-0.02920434498558619,0.0
ISIC_0000458,-0.5063572726571892,-0.08829521543620727,-0.051217300736610016,-0.03893853287039681,0.0
ISIC_0000460,-0.4453205648170801,-0.0816022034885644,-0.048911745487520225,-0.053217899681912983,0.0
ISIC_0000461,-0.5306203834091926,-0.10647251213484929,-0.06465242078006045,-0.04225804312005263,0.0
ISIC_0000463,-0.38308311819854995,-0.12114454637143335,-0.06751004245403955,-0.032184144193521724,1.0
ISIC_0000465,-0.4817045795002798,-0.08862871927407484,-0.04463650996443605,-0.03173573745926686,0.0
ISIC_0000466,-0.19524229062893933,-0.12428163689399929,-0.08930255513202578,-0.05226801538949491,1.0
ISIC_0000467,-0.20065387805120016,-0.10145409042159592,-0.07650669760863654,-0.06023244848137674,0.0
ISIC_0000468,-0.25313350780182464,-0.11036910064681066,-0.08098872653454631,-0.03415191445759469,0.0
ISIC_0000469,-0.3951815176555437,-0.1315656483198424,-0.04376646972740883,-0.03107628634806167,1.0
ISIC_0000470,-0.4970606003326953,-0.1335594961080196,-0.051441831750310224,-0.033493140199987614,0.0
ISIC_0000471,-0.47213651274614327,-0.11147184764994622,-0.06253536104180674,-0.028921722502274955,0.0
ISIC_0000473,-0.5644972543877548,-0.08929037982631718,-0.048690784808685994,-0.03181580408621762,0.0
ISIC_0000474,-0.2723646004701883,-0.1123691059086952,-0.07059852099615022,-0.05326162911080945,0.0
ISIC_0000475,-0.17204892436172958,-0.1141500740123052,-0.07475880893197967,-0.06006320431855475,0.0
ISIC_0000476,-0.2961004454652837,-0.07569517552051191,-0.05611750037785407,-0.045819030698762475,0.0
ISIC_0000478,-0.2562222666140111,-0.08134180289638987,-0.0688307630820198,-0.04372875995769765,0.0
ISIC_0000479,-0.2923604422089767,-0.10662350288299349,-0.04896605838595336,-0.044869671137701794,0.0
ISIC_0000480,-0.5826378343249436,-0.08547196260075524,-0.04302066454428277,-0.028806692591966554,0.0
ISIC_0000481,-0.26657252487138844,-0.1759846879021133,-0.07163194394525671,-0.034263464683440825,0.0
ISIC_0000482,-0.47377630224435213,-0.09979919115864133,-0.041027539949021974,-0.031222975628874106,1.0
ISIC_0000483,-0.4673846250780346,-0.0899102907038582,-0.06729308336157283,-0.03988158859493518,0.0
ISIC_0000484,-0.5853624717670889,-0.08806690445178963,-0.03992772066346631,-0.02515244189150298,1.0
ISIC_0000485,-0.18634568854120065,-0.08064534986728544,-0.06541797316900427,-0.036734792833605534,0.0
ISIC_0000486,-0.45803774232465344,-0.14812067966329928,-0.05710711299087848,-0.029746613713989734,0.0
ISIC_0000487,-0.5620223945623821,-0.07695038379616415,-0.043669724147160915,-0.03228106237128833,1.0
ISIC_0000488,-0.6221201898816104,-0.07829677220152387,-0.042689032387264014,-0.027478105314283213,0.0
ISIC_0000489,-0.3926328919240452,-0.12805334812155894,-0.053697661937595814,-0.04064321947458657,0.0
ISIC_0000490,-0.5173366405251738,-0.10349475660274704,-0.07255882054636212,-0.02479593033474442,0.0
ISIC_0000491,-0.18546637048796538,-0.09976164006817556,-0.051635966652585075,-0.04500769838103391,0.0
ISIC_0000492,-0.634595508702976,-0.1255307802815993,-0.03552758526063293,-0.028020670287641297,0.0
ISIC_0000493,-0.24490520835776008,-0.1774624289772858,-0.052002593400754527,-0.04352314344903649,0.0
ISIC_0000494,-0.6094294541086668,-0.08450451871482939,-0.04860419614423864,-0.032184529199550865,0.0
ISIC_0000495,-0.3694671725298059,-0.16068215497886235,-0.05988164702897608,-0.0414800167546342,0.0
ISIC_0000496,-0.23713780506371207,-0.15531703241544376,-0.049498139308083056,-0.03612970837205634,0.0
ISIC_0000498,-0.4121503852868504,-0.09426454041181176,-0.06396741824968633,-0.0422132013880179,0.0
ISIC_0000499,-0.3409054181414714,-0.16442224953067552,-0.07425946857943447,-0.03713321729270208,0.0
ISIC_0000500,-0.5865013790469449,-0.07443868093204872,-0.05122544641450952,-0.03274127534330146,0.0
ISIC_0000501,-0.47146330327393693,-0.11043772448780392,-0.0423842205502028,-0.03422907014182777,0.0
ISIC_0000503,-0.42796726725001943,-0.09573284737879106,-0.06901772305092263,-0.03854893239806781,0.0
ISIC_0000504,-0.6329976755903579,-0.09468704374383902,-0.0424675605267468,-0.026583710607014532,0.0
ISIC_0000505,-0.3628169368488896,-0.12667773226043666,-0.07978507505086643,-0.034566884170349615,0.0
ISIC_0000506,-0.6476869914717815,-0.10809331386822288,-0.047796371679980965,-0.01964174981988044,0.0
ISIC_0000507,-0.40496788662432753,-0.0974019123486104,-0.06711699112144642,-0.041931182200019096,0.0
ISIC_0000508,-0.5557266546805371,-0.08673719091070597,-0.050804192121007175,-0.029744565175092608,0.0
ISIC_0000509,-0.3922381213426784,-0.10659105668397523,-0.059876834181272764,-0.03551610345926179,0.0
ISIC_0000510,-0.5562874712192538,-0.06747551996400791,-0.046920940622956736,-0.038328192725738924,0.0
ISIC_0000511,-0.23161824854478757,-0.16576251032566425,-0.054778370609666505,-0.04711362132293509,1.0
ISIC_0000513,-0.5885043465335813,-0.07106196436501427,-0.05272082018813426,-0.028072195441028708,1.0
ISIC_0000514,-0.44418943533673105,-0.17390166101988067,-0.057795954392247606,-0.03739098720225256,0.0
ISIC_0000515,-0.27719630108609744,-0.10890824253692544,-0.07536673367815644,-0.05187647391093378,0.0
ISIC_0000516,-0.27885264499582274,-0.16630862710093097,-0.058319826966496735,-0.05196067547049757,1.0
ISIC_0000517,-0.3145507849234931,-0.15055345297756773,-0.07903015121220594,-0.042746656206542666,1.0
ISIC_0000518,-0.280149742078535,-0.13903617505841076,-0.04845223629742468,-0.04188220665750231,1.0
ISIC_0000519,-0.2959279348660856,-0.07934347382974666,-0.06279150437874598,-0.04019786250554369,1.0
ISIC_0000520,-0.6648585141485154,-0.11113201325626562,-0.04100338963342419,-0.01914862926727473,1.0
ISIC_0000521,-0.44887116809858363,-0.10430066294222456,-0.0746401028968133,-0.044708248001384815,1.0
ISIC_0000522,-0.24732346239074454,-0.13419026572817883,-0.06085339383023708,-0.0472180045977304,1.0
ISIC_0000523,-0.6375259178821702,-0.11984694952298161,-0.04117278165918831,-0.017635171632561536,0.0
ISIC_0000524,-0.33598303819329967,-0.0773160636220579,-0.05896653861360501,-0.038025555891711305,0.0
ISIC_0000525,-0.470964997754488,-0.11820378863671732,-0.05712872324992915,-0.04153437349409955,0.0
ISIC_0000527,-0.31714962767896854,-0.10010228599283094,-0.07724214424655063,-0.03665623868572587,0.0
ISIC_0000528,-0.5836160944501768,-0.10588103040260222,-0.05514617212974532,-0.03880359642888549,0.0
ISIC_0000529,-0.3768065852551286,-0.09967904665304145,-0.06013470054703429,-0.041026499862401034,0.0
ISIC_0000530,-0.5022308694562108,-0.125291547808943,-0.0544949528908365,-0.028165285345601976,0.0
ISIC_0000531,-0.5316532611310256,-0.19441754872779113,-0.02930025204738118,-0.023794849323284628,1.0
ISIC_0000532,-0.31830086304276545,-0.14449426352035177,-0.06379356649995802,-0.036080924411773185,0.0
ISIC_0000533,-0.2163697269062128,-0.10131492054839258,-0.058476248263906405,-0.04526085291563198,1.0
ISIC_0000534,-0.18173210959139763,-0.10970594746033424,-0.05871623723371999,-0.052261248501112134,0.0
ISIC_0000535,-0.4238504759425986,-0.1305092196079048,-0.08139614860683841,-0.0315672537901559,0.0
ISIC_0000536,-0.5871951224904417,-0.12623729385541305,-0.03350206272293196,-0.021251510857072275,0.0
ISIC_0000538,-0.28291873349145463,-0.11390869919357371,-0.06739338748852908,-0.044267082209598074,0.0
ISIC_0000539,-0.1859390009886241,-0.11900064588596426,-0.07335069680397016,-0.06556292193732921,0.0
ISIC_0000540,-0.3038459653875016,-0.1189911046872491,-0.047604534235191176,-0.034239151128185485,0.0
ISIC_0000541,-0.6146229809624548,-0.05840307533422995,-0.03664877178876,-0.03229373249542908,0.0
ISIC_0000542,-0.6236872640215249,-0.08580510529897409,-0.034872649393842714,-0.028172113609428978,0.0
